PostalCode,Borough,Neighborhood,Latitude,Longitude
77440,Seine-et-Marne,Isles-les-Meldeuses,48.998841600000006,3.0032414000000003
77440,Seine-et-Marne,Jaignes,48.9922934,3.0517896
77440,Seine-et-Marne,Lizy-sur-Ourcq,49.020775739612894,3.0282011242158102
77440,Seine-et-Marne,Mary-sur-Marne,49.02061495,3.03116275263889
77440,Seine-et-Marne,Ocquerre,49.0376191,3.0570819
77440,Seine-et-Marne,Tancrou,49.0008305,3.0478377999999995
77440,Seine-et-Marne,Vendrest,49.046335,3.0924313999999997
77450,Seine-et-Marne,Condé-Sainte-Libiaire,48.897233299999996,2.8304193
77450,Seine-et-Marne,Esbly,48.9094340895236,2.8082204836550404
77450,Seine-et-Marne,Isles-lès-Villenoy,48.912124,2.8290171
77450,Seine-et-Marne,Jablines,48.9175496,2.7648157
77450,Seine-et-Marne,Lesches,48.90745870000001,2.7782729
77450,Seine-et-Marne,Montry,48.883007299999996,2.8323132
77450,Seine-et-Marne,Trilbardou,48.9420503,2.8056507
77450,Seine-et-Marne,Vignely,48.931437700000004,2.8099769
77460,Seine-et-Marne,Chaintreaux,48.199694799999996,2.8187982000000003
77460,Seine-et-Marne,Souppes-sur-Loing,48.190050806869294,2.7618661791634103
77470,Seine-et-Marne,Boutigny,48.9209326,2.9296609
77470,Seine-et-Marne,Fublaines,48.9436173606783,2.95110959984491
77470,Seine-et-Marne,Montceaux-lès-Meaux,48.94117620000001,2.985446
77470,Seine-et-Marne,Poincy,48.9692581,2.9349893
77470,Seine-et-Marne,Saint-Fiacre,48.9219814,2.9530321
77470,Seine-et-Marne,Trilport,48.9585984,2.9471072
77470,Seine-et-Marne,Villemareuil,48.9208317,2.9729056000000003
77480,Seine-et-Marne,Baby,48.3955294,3.3427924
77480,Seine-et-Marne,Bray-sur-Seine,48.4149956,3.2394035
77480,Seine-et-Marne,Grisy-sur-Seine,48.4394636,3.3193004
77480,Seine-et-Marne,Jaulnes,48.4359933136742,3.2812421131326603
77480,Seine-et-Marne,Mousseaux-lès-Bray,48.4142146,3.2263368
77480,Seine-et-Marne,Mouy-sur-Seine,48.41975,3.23787
77480,Seine-et-Marne,Passy-sur-Seine,48.425186,3.349561
77480,Seine-et-Marne,Saint-Sauveur-lès-Bray,48.43762279999999,3.2086537999999996
77480,Seine-et-Marne,Villuis,48.4102619,3.3552345
77500,Seine-et-Marne,Chelles,48.8824774758895,2.5936297971131803
77510,Seine-et-Marne,Bellot,48.8570412,3.3182562000000004
77510,Seine-et-Marne,Doue,48.868154499999996,3.1677847000000003
77510,Seine-et-Marne,Hondevilliers,48.899182399999994,3.3092262000000003
77510,Seine-et-Marne,Rebais,48.8483896,3.2321779999999998
77510,Seine-et-Marne,Sablonnières,48.861140436399495,3.2836317112399103
77510,Seine-et-Marne,Saint-Denis-lès-Rebais,48.8458799,3.2055463
77510,Seine-et-Marne,La Trétoire,48.8738577,3.2511841
77510,Seine-et-Marne,Verdelot,48.8749814,3.3644461000000003
77510,Seine-et-Marne,Villeneuve-sur-Bellot,48.8621384,3.3412539
77515,Seine-et-Marne,La Celle-sur-Morin,48.8032741,2.9724489
77515,Seine-et-Marne,Faremoutiers,48.8008510337876,2.99385913300688
77515,Seine-et-Marne,Hautefeuille,48.7659739,2.9674443999999998
77515,Seine-et-Marne,Pommeuse,48.8163232,3.0153334
77515,Seine-et-Marne,Saint-Augustin,48.785892100000005,3.0292058999999996
77520,Seine-et-Marne,Donnemarie-Dontilly,48.478092640002004,3.1373838247855
77520,Seine-et-Marne,Luisetaines,48.4675189,3.1816833
77520,Seine-et-Marne,Meigneux,48.51174,3.106244
77520,Seine-et-Marne,Paroy,48.4793547,3.1993644
77520,Seine-et-Marne,Sigy,48.47764779999999,3.1815116000000003
77520,Seine-et-Marne,Thénisy,48.488461,3.1772742000000003
77520,Seine-et-Marne,Vimpelles,48.4398778,3.1660844
77540,Seine-et-Marne,Courpalay,48.649690299999996,2.9612808999999998
77540,Seine-et-Marne,Lumigny-Nesles-Ormeaux,48.7254879,2.9541365
77540,Seine-et-Marne,Le Plessis-Feu-Aussoux,48.71594,3.033605
77540,Seine-et-Marne,Rozay-en-Brie,48.67451553218329,2.96716290656115
77540,Seine-et-Marne,Voinsles,48.69096079999999,3.003678
77550,Seine-et-Marne,Moissy-Cramayel,48.62681252760451,2.59149526560305
77560,Seine-et-Marne,Augers-en-Brie,48.649198851402105,3.35824914397481
77570,Seine-et-Marne,Aufferville,48.214726899999995,2.6098629
77570,Seine-et-Marne,Bougligny,48.1942781,2.6577077
77570,Seine-et-Marne,Château-Landon,48.1484687,2.6981825
77570,Seine-et-Marne,Chenou,48.17386252772389,2.66246644428904
77570,Seine-et-Marne,La Madeleine-sur-Loing,48.2043305,2.7043277000000003
77570,Seine-et-Marne,Mondreville,48.1435271,2.6112647
77580,Seine-et-Marne,Bouleurs,48.88019,2.907062
77580,Seine-et-Marne,Coulommes,48.891563299999994,2.9300013
77580,Seine-et-Marne,Coutevroult,48.856495100000004,2.8598125
77580,Seine-et-Marne,Crécy-la-Chapelle,48.8621723267268,2.95930574287799
77580,Seine-et-Marne,Guérard,48.8239829,2.9580234
77580,Seine-et-Marne,La Haute-Maison,48.88411970000001,2.9981086
77580,Seine-et-Marne,Maisoncelles-en-Brie,48.861642700000004,2.9877138
77580,Seine-et-Marne,Pierre-Levée,48.8991542,3.0399157999999997
77580,Seine-et-Marne,Sancy,48.8843185,2.958375
77580,Seine-et-Marne,Vaucourtois,48.8959598,2.9519736
77580,Seine-et-Marne,Villiers-sur-Morin,48.859381899999995,2.8795901
77580,Seine-et-Marne,Voulangis,48.8510732,2.8928314
77590,Seine-et-Marne,Bois-le-Roi,48.480271834457206,2.7084524727178403
77590,Seine-et-Marne,Chartrettes,48.4881157,2.7005289
77590,Seine-et-Marne,Fontaine-le-Port,48.5048991,2.7948245
77600,Seine-et-Marne,Bussy-Saint-Georges,48.842936001972596,2.71397433736387
77610,Seine-et-Marne,Châtres,48.7089097,2.8095272999999996
77610,Seine-et-Marne,Fontenay-Trésigny,48.7072023,2.8725287
77610,Seine-et-Marne,Marles-en-Brie,48.7301822820666,2.8583648921709597
77620,Seine-et-Marne,Bransles,48.1500119767362,2.84684784814286
77620,Seine-et-Marne,Égreville,48.175818799999995,2.8738344
77630,Seine-et-Marne,Barbizon,48.4447386,2.6064391
77630,Seine-et-Marne,Saint-Martin-en-Bière,48.429823748959706,2.5816083969410495
77640,Seine-et-Marne,Jouarre,48.9199578140326,3.10136929475464
77650,Seine-et-Marne,Chalmaison,48.4805323,3.2501275
77650,Seine-et-Marne,Jutigny,48.4978612,3.232652
77650,Seine-et-Marne,Lizines,48.527314200000006,3.1773341
77650,Seine-et-Marne,Longueville,48.516564886668604,3.22965070382473
77650,Seine-et-Marne,Sainte-Colombe,48.540826700000004,3.2658614
77650,Seine-et-Marne,Saint-Loup-de-Naud,48.5333277,3.2262966
77650,Seine-et-Marne,Savins,48.511395799999995,3.2008947
77660,Seine-et-Marne,Changis-sur-Marne,48.958801,3.0142729999999998
77660,Seine-et-Marne,Saint-Jean-les-Deux-Jumeaux,48.95384958155871,3.02119411433476
77670,Seine-et-Marne,Vernou-la-Celle-sur-Seine,48.3964295412332,2.8308326460694504
77680,Seine-et-Marne,Roissy-en-Brie,48.788234899939205,2.65458182827052
77690,Seine-et-Marne,La Genevraye,48.318634250639896,2.77087032661035
77690,Seine-et-Marne,Montigny-sur-Loing,48.3405032,2.757804
77700,Seine-et-Marne,Bailly-Romainvilliers,48.852711799999994,2.8107077923196804
77700,Seine-et-Marne,Chessy,48.8717667,2.7844541
77700,Seine-et-Marne,Coupvray,48.864793683487704,2.78911719180933
77700,Seine-et-Marne,Serris,48.855869399999996,2.7828949090514397
77710,Seine-et-Marne,Villemaréchal,48.257146857842905,2.88448846479419
77720,Seine-et-Marne,Aubepierre-Ozouer-le-Repos,48.6166795,2.93381453011834
77720,Seine-et-Marne,Bombon,48.572312100000005,2.8578403999999997
77720,Seine-et-Marne,Bréau,48.5620927,2.8806749
77720,Seine-et-Marne,Champeaux,48.5860581,2.8066888
77720,Seine-et-Marne,Mormant,48.5929590654918,2.90097119280774
77720,Seine-et-Marne,Quiers,48.6081703,2.971221
77720,Seine-et-Marne,Saint-Méry,48.5782223,2.8278032000000004
77730,Seine-et-Marne,Citry,48.9691232,3.238121
77730,Seine-et-Marne,Méry-sur-Marne,48.96668,3.20077
77730,Seine-et-Marne,Nanteuil-sur-Marne,48.978024100000006,3.2208862000000003
77730,Seine-et-Marne,Saâcy-sur-Marne,48.9682378041877,3.21505079204328
77750,Seine-et-Marne,Bassevelle,48.9271827,3.2877267999999997
77750,Seine-et-Marne,Boitron,48.8953535,3.2583261
77750,Seine-et-Marne,Bussières,48.9260523,3.2420827
77750,Seine-et-Marne,Orly-sur-Morin,48.9093614935761,3.22633240992809
