PostalCode,Borough,Neighborhood,Latitude,Longitude
94170,Val-de-Marne,Le Perreux-sur-Marne,48.8467116290789,2.50819305660125
94190,Val-de-Marne,Villeneuve-Saint-Georges,48.7411095776567,2.44845850012871
94200,Val-de-Marne,Ivry-sur-Seine,48.8150341390328,2.38530315279799
94220,Val-de-Marne,Charenton-le-Pont,48.8217799188814,2.4165381884581
94230,Val-de-Marne,Cachan,48.7938293535993,2.32849405292097
94240,Val-de-Marne,L' Haÿ-les-Roses,,
94250,Val-de-Marne,Gentilly,48.8122308895575,2.34653987989414
94260,Val-de-Marne,Fresnes,48.7590411704606,2.3246865937674
94270,Val-de-Marne,Le Kremlin-Bicêtre,48.8123085573198,2.36094067591892
94290,Val-de-Marne,Villeneuve-le-Roi,48.7342437565847,2.42207254863268
94300,Val-de-Marne,Vincennes,48.8470028309697,2.43647698562265
94310,Val-de-Marne,Orly,48.7383590738819,2.38003692756916
94320,Val-de-Marne,Thiais,48.761302715958,2.39041362374538
94340,Val-de-Marne,Joinville-le-Pont,48.8219621393208,2.47087549145953
94350,Val-de-Marne,Villiers-sur-Marne,48.8235070455683,2.54030539447845
94360,Val-de-Marne,Bry-sur-Marne,48.8372003132525,2.5268214746668
94370,Val-de-Marne,Sucy-en-Brie,48.7705723085758,2.52208904129499
94380,Val-de-Marne,Bonneuil-sur-Marne,48.77008425,2.48536197611086
94400,Val-de-Marne,Vitry-sur-Seine,48.7942582918971,2.39258831576543
94410,Val-de-Marne,Saint-Maurice,48.8180165459586,2.43687724775685
94420,Val-de-Marne,Le Plessis-Trévise,48.8081774169684,2.57663130108437
94430,Val-de-Marne,Chennevières-sur-Marne,48.8031048686163,2.53334051015398
94440,Val-de-Marne,Marolles-en-Brie,48.7391,2.55424
94440,Val-de-Marne,Santeny,48.7348571,2.5788488
94440,Val-de-Marne,Villecresnes,48.7206898392991,2.53434458468917
94450,Val-de-Marne,Limeil-Brévannes,48.7472228354846,2.48008686597819
94460,Val-de-Marne,Valenton,48.7539019880624,2.46050455721895
94470,Val-de-Marne,Boissy-Saint-Léger,48.7511917882642,2.51221745461259
94480,Val-de-Marne,Ablon-sur-Seine,48.7239281300757,2.42002842721544
94490,Val-de-Marne,Ormesson-sur-Marne,48.7894195746315,2.54388728397486
94500,Val-de-Marne,Champigny-sur-Marne,48.8126571552586,2.51394661346527
94510,Val-de-Marne,La Queue-en-Brie,48.786652903187,2.57643111333195
94520,Val-de-Marne,Mandres-les-Roses,48.7004292262734,2.54677409684821
94520,Val-de-Marne,Périgny,48.6945432,2.5534243
94550,Val-de-Marne,Chevilly-Larue,48.7697275503925,2.3597107252795
94600,Val-de-Marne,Choisy-le-Roi,48.7646847656906,2.40992557756798
94700,Val-de-Marne,Maisons-Alfort,48.8101349,2.4430065
94800,Val-de-Marne,Villejuif,48.7938968049229,2.36195810368041
94880,Val-de-Marne,Noiseau,48.775686454274,2.55063276663337
